เลขรับ	เลขอุทธรณ์	วันสั่งอุทธรณ์	คำสั่งอุทธรณ์	วันครบอุทธรณ์	วันขอคัดคำพิพากษา	วันส่งคำพิพากษา	วันขอขยายอุทรณ์	วันครบขอขยายอุทธรณ์	วันอุทธรณ์	ผู้อุทธรณ์	วันเสนอผวจ	วันพิพากษาอุทธรณ์	คำพิพากษาอุทธรณ์	เลขรับอุทธรณ์	วันรับสำนวนอุทธรณ์	วันผู้ว่าฯสั่ง	คำสั่งผู้ว่าฯ	ผลคดีอุทธรณ์
"2405/2548"	447	"10/07/05 00:00:00"	"ไม่อุทธรณ์"	"11/03/05 00:00:00"					"11/02/05 00:00:00"	"จำเลย"	"10/10/05 00:00:00"	"05/15/06 00:00:00"	"พิพากษาแก้เป็นว่า ลงโทษจำคุกจำเลย 15 ปี ปรับ 800,000 บาท เพิ่มโทษกึ่งหนึ่ง เป็นจำคุก 22 ปี 6 เดือน ปรับ 1,200,000 บาท ลดโทษกึ่งหนึ่งแล้ว คงจำคุก 11 ปี 3 เดือน ปรับ 600,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"440/2548"	"11/09/05 00:00:00"			"ชนะ"
"951/2547"	518	"11/17/05 00:00:00"	"อุทธรณ์"	"09/16/05 00:00:00"	"08/19/05 00:00:00"		"10/14/05 00:00:00"	"10/16/05 00:00:00"	"12/13/05 00:00:00"	"โจทก์"				"518/2548"				
"2154/2548"	369	"08/19/05 00:00:00"	"ไม่อุทธรณ์"	"09/11/05 00:00:00"					"08/16/05 00:00:00"	"จำเลย"	"08/26/05 00:00:00"	"04/25/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุกจำเลย 20 ปี ปรับ 850,000 บาท ลดโทษกึ่งหนึ่ง คงจำคุกจำเลยมีกำหนด 10 ปี ปรับ 425,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"369/2548"	"09/13/05 00:00:00"			"ชนะ"
"1126/2547"	409		"ไม่อุทธรณ์"	"08/11/05 00:00:00"					"10/06/05 00:00:00"	"จำเลย"		"05/01/06 00:00:00"	"พิพากษายืน"	"409/2548"	"10/12/05 00:00:00"			"ชนะ"
"1195/2548"	334	"07/05/05 00:00:00"	"ไม่อุทธรณ์"	"07/20/05 00:00:00"					"08/17/05 00:00:00"	"จำเลย"	"08/18/05 00:00:00"	"05/01/06 00:00:00"	"พิพากษาแก้เป็นว่า ฐานมีเมทฯเพื่อจำหน่าย จำคุก 20 ปี ปรับ 850,000 บาท ฐานมีคีตามีนเพื่อขาย จำคุกสถานเดียวมีกำหนด 6 ปี รวมจำคุก 26 ปี ปรับ 850,000 บาท ลดโทษให้กึ่งหนึ่งแล้ว คงจำคุก 13 ปี ปรับ 425,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"334/2548"	"08/22/05 00:00:00"			"ชนะ"
"791/2547"	478			"10/29/05 00:00:00"					"11/25/05 00:00:00"	"จำเลย"		"05/03/06 00:00:00"	"พิพากษายืน"	"478/2548"	"11/29/05 00:00:00"			"ชนะ"
"2887/2548"	473	"10/19/05 00:00:00"	"ไม่อุทธรณ์"	"11/14/05 00:00:00"					"11/01/05 00:00:00"	"จำเลย"	"10/21/05 00:00:00"	"05/04/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุก 4 ปี ลดโทษให้กึ่งหนึ่ง คงจำคุก 2 ปี ยกคำขอให้เพิ่มโทษ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"473/2548"	"11/24/05 00:00:00"			"ชนะ"
"3389/2546"	463			"11/18/05 00:00:00"					"11/18/05 00:00:00"	"จำเลย"		"05/08/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ลงโทษปรับ 20,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่ง คงปรับ 10,000 บาท โทษจำรอ 2 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"456/2548"	"11/24/05 00:00:00"			
"ว.1397/2548"	0	"06/02/05 00:00:00"	"ไม่อุทธรณ์"								"06/20/05 00:00:00"	"05/08/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ลงปรับ 20,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่ง คงปรับ 10,000 บาท โทษจำรอ 3 ปี คุมประพฤติทุก 3 เดือน และบริการสังคม 20 ชั่วโมง"					"ชนะ"
"4882/2545"	519	"08/30/05 00:00:00"	"อุทธรณ์"	"08/26/05 00:00:00"					"09/01/05 00:00:00"	"โจทก์"				"519/2548"				
"3049/2545"	521	"09/09/05 00:00:00"	"อุทธรณ์"	"09/25/05 00:00:00"	"08/16/05 00:00:00"		"08/26/05 00:00:00"		"09/09/05 00:00:00"	"โจทก์"				"521/2548"				
"2857/2546"	522	"09/27/05 00:00:00"	"อุทธรณ์"	"09/16/05 00:00:00"	"09/01/05 00:00:00"				"09/28/05 00:00:00"	"โจทก์"				"522/2548"				
"3195/2546"	517	"09/27/05 00:00:00"	"อุทธรณ์"	"09/03/05 00:00:00"			"09/01/05 00:00:00"		"09/28/05 00:00:00"	"โจทก์"				"517/2548"				
"2274/2547"	376	"11/24/05 00:00:00"	"อุทธรณ์"	"10/09/05 00:00:00"	"09/15/05 00:00:00"		"10/07/05 00:00:00"		"12/02/05 00:00:00"	"โจทก์"				"376/2548"				
"ว.460/2549"	279		"ไม่อุทธรณ์"	"04/28/06 00:00:00"					"05/25/06 00:00:00"	"จำเลย"	"04/28/06 00:00:00"			"279/2549"				
"375/2549"	280		"ไม่อุทธรณ์"	"05/28/06 00:00:00"					"05/29/06 00:00:00"	"จำเลย"	"04/24/06 00:00:00"			"280/2549"				
"848/2548"	281		"ไม่อุทธรณ์"	"04/30/06 00:00:00"					"05/26/06 00:00:00"	"จำเลยที่ 1 ที่ 2"	"05/08/06 00:00:00"			"281/2549"				
"542/2547"	283	"05/31/06 00:00:00"	"อุทธรณ์"	"06/21/06 00:00:00"	"04/20/06 00:00:00"		"05/18/06 00:00:00"	"06/21/06 00:00:00"	"06/01/06 00:00:00"	"โจทก์"				"283/2549"				
"1426/2547"	451	"11/10/05 00:00:00"	"อุทธรณ์"	"11/17/05 00:00:00"					"11/11/05 00:00:00"	"โจทก์"		"05/18/06 00:00:00"	"พิพากษายืน"	"451/2548"				"แพ้"
"2270/2548"	448			"10/19/05 00:00:00"					"11/07/05 00:00:00"	"จำเลย"		"05/18/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุก 7 ปี ปรับ 400,000 บาท ลดโทษกึ่งหนึ่ง คงจำคุก 3 ปี 6 เดือน ปรับ 200,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"448/2548"	"11/09/05 00:00:00"			"ชนะ"
"1827/2548"	358			"08/04/05 00:00:00"					"08/30/05 00:00:00"	"จำเลย"		"05/29/06 00:00:00"	"พิพากษาแก้เป็นว่า จำคุก 15 ปี ปรับ 800,000 บาท ลดโทษกึ่งหนึ่ง คงจำคุก 7 ปี 6 เดือน ปรับ 400,000 บาท บวกโทษในคดีอาญาหมายเลขแดงที่ 3495/2546 และคดีอาญาหมายเลขแดงที่ 735/2548 ของศาลชั้นต้น รวมจำคุก 7 ปี 18 เดือน ปรับ 400,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"358/2548"	"09/08/05 00:00:00"			"ชนะ"
"1489/2547"	352		"ไม่อุทธรณ์"	"08/06/05 00:00:00"					"09/06/05 00:00:00"	"จำเลย"		"05/22/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุกจำเลย 20 ปี เมื่อลดโทษให้กึ่งหนึ่งตาม ปอ.ม.78 แล้ว คงจำคุก 10 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"352/2548"	"09/08/05 00:00:00"			"ชนะ"
"ว.2722/2548"	46		"ไม่อุทธรณ์"	"12/29/05 00:00:00"					"01/19/06 00:00:00"	"โจทก์"	"12/02/05 00:00:00"	"05/31/06 00:00:00"	"พิเคราะห์แล้ว อนุญาตให้จำเลยถอนอุทธรณ์ได้ ให้จำหน่ายคดีออกจากสารบบความ"	"46/2549"				"ถอน"
"2430/2547"	507			"11/28/05 00:00:00"					"11/21/05 00:00:00"	"จำเลย"		"05/24/06 00:00:00"	"พิพากษายืน"	"507/2548"	"12/19/05 00:00:00"			"ชนะ"
"1207/2548"	326	"07/05/05 00:00:00"	"ไม่อุทธรณ์"	"07/21/05 00:00:00"					"08/10/05 00:00:00"	"จำเลย"	"08/26/05 00:00:00"	"05/25/06 00:00:00"	"พิพากษาสแก้เป็นว่า ไม่ลดมาตราส่วนโทษตาม ปอ.ม.76 ให้จำเลย นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"326/2548"	"08/15/05 00:00:00"			"ชนะ"
"2911/2548"	505	"10/20/05 00:00:00"	"ไม่อุทธรณ์"	"11/17/05 00:00:00"					"12/06/05 00:00:00"	"จำเลย"	"10/21/05 00:00:00"	"05/24/06 00:00:00"	"พิพากษายืน แต่ให้ริบของกลาง"	"505/2548"	"12/15/05 00:00:00"			"ชนะ"
"2533/2547"	0											"05/26/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุก 7 ปี ปรับ 450,000 บาท ลดโทษให้ 1 ใน 3 แล้ว คงจำคุก 4 ปี 8 เดือน ปรับ 300,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"					"ชนะ"
"2192/2548"	167		"ไม่อุทธรณ์"	"03/09/06 00:00:00"					"03/07/06 00:00:00"	"จำเลย"	"03/01/06 00:00:00"	"05/26/06 00:00:00"	"พิเคราะห์แล้วอนุญาตให้ถอนอุทธรณ์ได้ จำหน่ายคดีออกจากสารบบความ ให้ศาลชั้นต้นออกหมายจำคุกเมื่อคดีถึงที่สุด โดยให้นับแต่วันที่ 16 พ.ค.49 ซึ่งเป็นวันยื่นคำร้อง"	"167/2549"				"ถอน"
"394/2547"	154		"ไม่อุทธรณ์"	"02/26/06 00:00:00"			"02/23/06 00:00:00"	"02/26/06 00:00:00"	"02/27/06 00:00:00"	"จำเลย"		"05/26/06 00:00:00"	"อนุญาตให้จำเลยถอนอุทธรณ์ จำหน่ายคดีออกจากสารบบความ ให้ศาลชั้นต้นออกหมายจำคุกเมื่อคดีถึงที่สุด โดยให้มีผลตั้นแต่วันที่ 16 พ.ค.49 อันเป็นวันยื่นคำร้องขอถอนอุทธรณ์"	"154/2549"				"ถอน"
"2353/2548"	393	"09/06/05 00:00:00"	"ไม่อุทธรณ์"	"09/29/05 00:00:00"					"09/26/05 00:00:00"	"จำเลย"	"09/07/05 00:00:00"	"05/29/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ลงโทษปรับจำเลย 40,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่ง คงปรับ 20,000 บาท โทษจำรอ 2 ปี ยกคำขอให้บวกโทษ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"393/2548"	"10/04/05 00:00:00"			"แพ้"
"2020/2548"	374	"08/19/05 00:00:00"	"ไม่อุทธรณ์"	"09/15/05 00:00:00"					"09/12/05 00:00:00"	"จำเลย"	"08/26/05 00:00:00"	"05/29/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้จำคุก 20 ปี ปรับ 850,000 บาท ลดโทษให้กึ่งหนึ่งแล้ว คงจำคุก 10 ปี ปรับ 425,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"374/2548"	"09/20/05 00:00:00"			"ชนะ"
"2118/2548"	426	"10/11/05 00:00:00"	"ไม่อุทธรณ์"	"10/23/05 00:00:00"					"10/03/05 00:00:00"	"จำเลย"	"10/19/05 00:00:00"	"05/29/06 00:00:00"	"พิพากษายืน"	"426/2548"	"10/18/05 00:00:00"			"ชนะ"
"2901/2548"	455	"10/20/05 00:00:00"	"ไม่อุทธรณ์"	"11/17/05 00:00:00"					"11/14/05 00:00:00"	"จำเลย"	"10/21/05 00:00:00"	"05/29/06 00:00:00"	"พิพากษายืน"	"455/2548"	"11/16/05 00:00:00"			"ชนะ"
"2906/2547"	286		"ไม่อุทธรณ์"	"04/30/06 00:00:00"					"05/30/06 00:00:00"	"จำเลย"	"05/08/06 00:00:00"			"286/2549"				
"298/2549"	289		"ไม่อุทธรณ์"	"06/11/06 00:00:00"					"06/05/06 00:00:00"	"จำเลย"	"05/03/06 00:00:00"			"289/2549"				
"3662/2544"	222			"06/08/06 00:00:00"					"06/05/06 00:00:00"	"นายประกัน,จำเลย"				"222/2549"				
"1006/2549"	293		"ไม่อุทธรณ์"	"05/17/06 00:00:00"					"06/01/06 00:00:00"	"จำเลย"	"05/04/06 00:00:00"			"293/2549"				
"1355/2547"	295		"ไม่อุทธรณ์"	"06/08/06 00:00:00"					"06/02/06 00:00:00"	"จำเลย"	"06/27/06 00:00:00"			"295/2549"				
"2069/2548"	284	"05/30/06 00:00:00"	"อุทธรณ์"	"06/23/06 00:00:00"	"04/10/06 00:00:00"		"05/25/06 00:00:00"	"06/23/06 00:00:00"	"06/01/06 00:00:00"	"โจทก์ จำเลย"				"284/2549"				
"932/2549"	297		"ไม่อุทธรณ์"	"05/04/06 00:00:00"					"05/23/06 00:00:00"	"จำเลย"	"04/24/06 00:00:00"			"297/2549"				
"530/2549"	287		"ไม่อุทธรณ์"	"06/02/06 00:00:00"					"05/24/06 00:00:00"	"จำเลย"	"06/19/06 00:00:00"			"287/2549"				
"900/2549"	277		"ไม่อุทธรณ์"	"05/25/06 00:00:00"					"05/17/06 00:00:00"	"จำเลย"	"06/21/06 00:00:00"			"277/2549"				
"1164/2549"	291		"ไม่อุทธรณ์"	"06/04/06 00:00:00"					"06/05/06 00:00:00"	"จำเลย"	"06/23/06 00:00:00"			"291/2549"				
"1214/2545"	299		"ไม่อุทธรณ์"	"05/10/06 00:00:00"					"06/08/06 00:00:00"	"จำเลย"	"06/01/06 00:00:00"			"299/2549"				
"2257/2548"	300		"ไม่อุทธรณ์"	"05/26/06 00:00:00"					"06/15/06 00:00:00"	"จำเลย"	"06/01/06 00:00:00"			"300/2549"				
"1749/2548"	288		"ไม่อุทธรณ์"	"04/23/06 00:00:00"					"06/05/06 00:00:00"	"จำเลย"	"06/26/06 00:00:00"			"288/2549"				
"2467/2548"	278		"ไม่อุทธรณ์"	"05/25/06 00:00:00"					"05/15/06 00:00:00"	"จำเลยที่ 4 ที่ 3"	"06/26/06 00:00:00"			"278/2549"				
"1371/2548"	302	"06/19/06 00:00:00"	"อุทธรณ์"	"06/08/06 00:00:00"	"05/18/06 00:00:00"		"06/07/06 00:00:00"	"07/07/06 00:00:00"	"06/20/06 00:00:00"	"โจทก์"				"302/2549"				
"3405/2548"	240	"06/08/06 00:00:00"	"ไม่อุทธรณ์"	"05/04/06 00:00:00"					"05/01/06 00:00:00"	"จำเลย"	"06/30/06 00:00:00"	"05/16/06 00:00:00"	"ศาลจังหวัดพัทยา มีคำสั่งเมื่อ 16 พ.ค.49 อนุญาตให้จำเลยถอนอุทธรณ์ แจ้งโจทก์ทราบ ออกหมายจำคุกเมื่อคดีถึงที่สุดให้จำเลย(ศาลสูงไม่อุทธรณ์ 8 มิ.ย.49)"	"240/2549"				"ถอน"
"3043/2547"	402			"09/11/05 00:00:00"					"09/28/05 00:00:00"	"จำเลย"		"05/31/06 00:00:00"	"พิพากษาแก้เป็นว่า จำคุก 7 ปี ปรับ 400,000 บาท ลดโทษให้กึ่งหนึ่ง คงจำคุก 3 ปี 6 เดือน ปรับ 200,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"402/2548"	"10/06/05 00:00:00"			"ชนะ"
"2301/2548"	0		"ไม่อุทธรณ์"	"04/30/06 00:00:00"	"04/20/06 00:00:00"		"04/27/06 00:00:00"				"06/26/06 00:00:00"							
"193/2547"	0		"ไม่อุทธรณ์"	"05/23/06 00:00:00"			"05/22/06 00:00:00"	"05/23/06 00:00:00"			"06/27/06 00:00:00"							
"1715/2547"	0		"ไม่อุทธรณ์"	"05/15/06 00:00:00"	"03/28/06 00:00:00"		"05/10/06 00:00:00"	"05/15/06 00:00:00"			"06/27/06 00:00:00"							
"1283/2547"	304	"06/23/06 00:00:00"	"อุทธรณ์"	"07/03/06 00:00:00"	"04/20/06 00:00:00"		"06/22/06 00:00:00"	"07/03/06 00:00:00"	"06/26/06 00:00:00"	"โจทก์"				"304/2549"				
"2832/2548"	305	"06/23/06 00:00:00"	"อุทธรณ์ข้อหามีไว้เพื่อจำหน่าย ไม่อุทธรณ์ข้อหาจำหน่"	"05/28/06 00:00:00"	"05/03/06 00:00:00"		"05/25/06 00:00:00"	"06/27/06 00:00:00"	"06/26/06 00:00:00"	"โจทก์"				"305/2549"				
"402/2549"	307		"ไม่อุทธรณ์"	"06/02/06 00:00:00"					"06/05/06 00:00:00"	"จำเลย"	"06/22/06 00:00:00"			"307/2549"				
"992/2549"	310		"ไม่อุทธรณ์"	"06/24/06 00:00:00"					"06/19/06 00:00:00"	"จำเลย"	"06/22/06 00:00:00"			"310/2549"				
"299/2549"	311		"ไม่อุทธรณ์"	"06/24/06 00:00:00"					"06/19/06 00:00:00"	"จำเลย"	"06/20/06 00:00:00"			"311/2549"				
"1829/2548"	312		"ไม่อุทธรณ์"	"05/26/06 00:00:00"			"05/25/06 00:00:00"	"05/26/06 00:00:00"	"06/19/06 00:00:00"	"จำเลย"	"04/17/06 00:00:00"			"312/2549"				
"515/2549"	315		"ไม่อุทธรณ์"	"04/28/06 00:00:00"					"06/21/06 00:00:00"	"จำเลย"	"04/24/06 00:00:00"			"315/2549"				
"2008/2548"	316		"ไม่อุทธรณ์"	"06/24/06 00:00:00"					"06/20/06 00:00:00"	"จำเลย"	"06/26/06 00:00:00"			"316/2549"				
"2015/2548"	349	"08/01/05 00:00:00"	"ไม่อุทธรณ์"	"08/20/05 00:00:00"					"08/02/05 00:00:00"	"จำเลย"	"08/17/05 00:00:00"	"06/02/06 00:00:00"	"พิพากษาแก้เป็นว่า ความผิดฐานร่วมกันจำหน่ายเมทฯ จำเลยทั้งสองผิดตาม พ.ร.บ.ยาเสพติดให้โทษ พ.ศ.2522 ม.15ว.1,66ว.1 จำคุกคนละ 7 ปี ปรับคนละ 300,000 บาท ฐานร่วมกันมีเมทฯเพื่อจำหน่าย จำคุกคนละ 9 ปี ปรับคนละ 500,000 บาท รวมจำคุกคนละ 16 ปี ปรับคนละ 800,000 บาท ลดโทษให้กึ่งหนึ่ง คงจำคุกคนละ 8 ปี ปรับคนละ 400,000 บาท เมื่อรวมกับโทษจำคุกในความผิดฐานเข้ามาและอยู่โดยไม่ได้รับอนุญาตตามคำพิพากษาศาลชั้นต้นแล้ว เป็นจำคุกคนละ 8 ปี 2 เดือน ปรับคนละ 400,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"349/2548"	"09/01/05 00:00:00"			
"1947/2547"	367		"ไม่อุทธรณ์"	"08/29/05 00:00:00"					"09/09/05 00:00:00"	"จำเลย"		"06/05/06 00:00:00"	"พิพากษาแก้เป็นว่า ไม่ลงโทษปรับ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"367/2548"	"09/13/05 00:00:00"			"ชนะ"
"2456/2548"	399	"09/07/05 00:00:00"	"ไม่อุทธรณ์"	"10/05/05 00:00:00"					"10/03/05 00:00:00"	"จำเลย"	"09/08/05 00:00:00"	"06/05/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ลงโทษปรับ 2,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่ง คงปรับ 1,000 บาท โทษจำรอ 2 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"399/2548"	"10/04/05 00:00:00"			"ชนะ"
"ว.1718/2548"	372	"08/17/05 00:00:00"	"ไม่อุทธรณ์"	"09/04/05 00:00:00"					"09/16/05 00:00:00"	"จำเลย"	"08/23/05 00:00:00"	"06/05/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ปรับ 2,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่งแล้ว คงปรับ 1,000 บาท โทษจำรอ 2 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"372/2548"	"09/20/05 00:00:00"			"ชนะ"
"400/2547"	475	"11/28/05 00:00:00"	"อุทธรณ์"	"11/03/05 00:00:00"	"10/10/05 00:00:00"		"11/02/05 00:00:00"	"12/02/05 00:00:00"	"11/28/05 00:00:00"	"โจทก์"		"06/07/06 00:00:00"	"พิพากษายืน"	"475/2548"				"แพ้"
"3056/2548"	495		"ไม่อุทธรณ์"	"12/02/05 00:00:00"					"11/22/05 00:00:00"	"จำเลย"	"12/20/05 00:00:00"	"06/07/06 00:00:00"	"พิพากษาแก้เป็นว่า ลงโทษจำคุก 7 ปี ปรับ 400,000 บาท ลดกึ่งหนึ่ง คงจำคุก 3 ปี 6 เดือน ปรับ 200,000 บาท นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"495/2548"	"12/08/05 00:00:00"			"ชนะ"
"3109/2548"	9		"ไม่อุทธรณ์"	"12/18/05 00:00:00"					"12/28/05 00:00:00"	"จำเลย"	"11/21/05 00:00:00"	"06/07/06 00:00:00"	"พิพากษายืน"	"9/2549"	"01/05/06 00:00:00"			"ชนะ"
"1697/2548"	338		"ไม่อุทธรณ์"	"07/27/05 00:00:00"					"08/18/05 00:00:00"	"จำเลย"		"06/12/06 00:00:00"	"พิพากษาแก้เป็นว่า ลดมาตราส่วนโทษให้แก่จำเลยกึ่งหนึ่งตาม ปอ.ม.76 ฐานมีอาวุธปืน จำคุก 6 เดือน ปรับ 2,000 บาท ส่วนข้อหาพาอาวุธปืน จำคุก 3 เดือน ปรับ 2,000 บาท รวมจำคุก 9 เดือน ปรับ 4,000 บาท ลดโทษให้กึ่งหนึ่งแล้ว คงจำคุก 4 เดือน 15 วัน ปรับ 2,000 บาท โทษจำรอ 2 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"338/2548"	"08/22/05 00:00:00"			"ชนะ"
"3025/2546"	195	"05/30/06 00:00:00"	"อุทธรณ์"	"06/10/05 00:00:00"					"06/03/05 00:00:00"	"โจทก์"		"06/12/06 00:00:00"	"พิพากษาแก้เป็นว่า ฐานพาอาวุธปืน จำคุก 6 เดือน ลดโทษกึ่งหนึ่ง เป็นจำคุก 3 เดือน เมื่อรวมกับโทษมีอาวุธปืนและเครื่องกระสุนปืน รวมจำคุก 9 เดือน ไม่รอการลงโทษ ไม่ปรับ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"195/2548"				"ชนะ"
"ว.1741/2548"	348	"07/15/05 00:00:00"	"ไม่อุทธรณ์"	"08/13/05 00:00:00"					"08/15/05 00:00:00"	"จำเลย"	"07/19/05 00:00:00"	"06/27/06 00:00:00"	"พิพากษายืน"	"348/2548"	"09/01/05 00:00:00"			"ชนะ"
"1745/2548"	413	"08/18/05 00:00:00"	"ไม่อุทธรณ์"	"09/15/05 00:00:00"					"10/11/05 00:00:00"	"จำเลย"	"08/26/05 00:00:00"	"06/26/06 00:00:00"	"พิพากษายืน"	"413/2548"	"10/12/05 00:00:00"			"ชนะ"
"2320/2548"	375	"08/24/05 00:00:00"	"ไม่อุทธรณ์"	"09/18/05 00:00:00"					"09/13/05 00:00:00"	"จำเลย"	"08/31/05 00:00:00"	"06/19/06 00:00:00"	"พิพากษาแก้เป็นว่า ลงโทษจำเลยฐานมีเมทฯในครอบครอง ปรับ 20,000 บาท แบะฐานเสพฯ ปรับ 10,000 บาท อีกสถานหนึ่ง รวมปรับ 30,000 บาท ลดโทษกึ่งหนึ่ง คงปรับ 15,000 บาท โทษจำคุกรอไว้ 2 ปี ยกคำขอให้นับโทษต่อ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"375/2548"	"09/20/05 00:00:00"			"ชนะ"
"584/2548"	380	"09/07/05 00:00:00"	"ไม่อุทธรณ์"	"09/30/05 00:00:00"					"09/26/05 00:00:00"	"จำเลย"	"09/08/05 00:00:00"	"06/26/06 00:00:00"	"พิพากษาแก้เป็นว่า ลดมาตราส่วนให้โทษให้จำเลยที่ 2  1ใน3ตาม ปอ.ม.76 แล้ว ฐานร่วมกันวิ่งราวทรัพย์โดยใช้ยานพาหนะ จำคุกจำเลยที่ 1 มีกำหนด 3 ปี จำคุกจำเลยที่ 2 มีกำหนด 2 ปี ลดโทษให้กึ่งหนึ่งแล้ว คงจำคุกจำเลยที่ 1 มีกำหนด 1 ปี 6 เดือน จำคุกจำเลยที่ 2 มีกำหนด 1 ปี รวมกับโทษจำคุก 3 เดือน ในความผิดฐานเสพเมทฯ จำคุกจำเลยที่ 1 มีกำหนด 1 ปี 9 เดือน คืนรถจักรยานยนต์ของกลางแก่เจ้าของ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"380/2548"	"09/26/05 00:00:00"			"ชนะ"
"1936/2548"	320	"10/21/05 00:00:00"	"ไม่อุทธรณ์"	"06/01/06 00:00:00"					"06/01/06 00:00:00"	"จำเลยที่ 2"	"10/21/05 00:00:00"			"320/2549"	"11/24/05 00:00:00"			
"582/2548"	323			"06/04/06 00:00:00"	"06/02/06 00:00:00"		"06/02/06 00:00:00"		"06/20/06 00:00:00"	"จำเลย"				"323/2549"				
"1060/2549"	326		"ไม่อุทธรณ์"	"05/27/06 00:00:00"					"06/27/06 00:00:00"	"จำเลย"	"06/19/06 00:00:00"			"326/2549"				
"3016/2548"	330		"ไม่อุทธรณ์"	"05/27/06 00:00:00"					"06/15/06 00:00:00"	"จำเลย"	"06/01/06 00:00:00"			"330/2549"				
"1039/2546"	333		"ไม่อุทธรณ์"	"06/04/06 00:00:00"					"06/30/06 00:00:00"	"จำเลยทั้งสอง"				"333/2549"				
"1013/2549"	327		"ไม่อุทธรณ์"	"06/01/06 00:00:00"					"06/28/06 00:00:00"	"จำเลยทั้งสอง"	"06/23/06 00:00:00"			"327/2549"				
"921/2549"	328		"ไม่อุทธรณ์"	"06/01/06 00:00:00"					"06/28/06 00:00:00"	"จำเลยทั้งสอง"	"06/19/06 00:00:00"			"328/2549"				
"2321/2548"	516	"08/24/05 00:00:00"	"ไม่อุทธรณ์"								"08/31/05 00:00:00"	"06/19/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ปรับจำเลย 2,000 บาท อีกสถานหนึ่ง ลดโทษกึ่งหนึ่ง คงปรับ 1,000 บาท โทษจำคุกรอไว้ 1 ปี คืนอาวุธปืนและกระสุนแก่เจ้าของ นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"516/2548"				"ชนะ"
"ว.1813/2548"	342	"08/03/05 00:00:00"	"ไม่อุทธรณ์"	"08/24/05 00:00:00"					"08/18/05 00:00:00"	"จำเลย"	"08/11/05 00:00:00"	"06/26/06 00:00:00"	"พิพากษาแก้เป็นว่า ให้ปรับ 4,000 บาท อีกสถานหนึ่ง ลดโทษให้กึ่งหนึ่งแล้ว คงปรับ 2,000 บาท โทษจำรอ 2 ปี นอกจากที่แก้ให้เป็นไปตามคำพิพากษาศาลชั้นต้น"	"342/2548"	"08/25/05 00:00:00"			"ชนะ"
